smiles,logbb,name,source
CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,0.08,terbinafine,B3DB(CC0)
CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,0.1,56-29-1,B3DB(CC0)
C1CC1,0.1,cyclopropane (trimethylene),B3DB(CC0)
C=COC=C,0.1,divinylether,B3DB(CC0)
CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0.1,pentobarbital,B3DB(CC0)
C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl,0.1,2pnc,B3DB(CC0)
C1=CC(=C(C=C1C2=NC3=C(S2)C=C(C=C3)O)I)N,0.2,2-(3'-iodo-4'-aminophenyl)-6-hydroxybenzothiazole,B3DB(CC0)
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,0.2,ropinirole (skf101468),B3DB(CC0)
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,0.2,thioridazine,B3DB(CC0)
COC(C(Cl)Cl)(F)F,0.2,methoxyflurane,B3DB(CC0)
CCC1=CC=CC=C1,0.2,ethylbenzene,B3DB(CC0)
CC1=CC(=CC=C1)C,0.2,m-xylene,B3DB(CC0)
C(C(OC(F)F)(F)F)(F)Cl,0.24,enflurane,B3DB(CC0)
CN1CCCC1C2=CN=CC=C2,0.24,nicotine,B3DB(CC0)
CCCBr,0.27,1-bromopropane (n- propylbromide),B3DB(CC0)
CC1=CC(=CC=C1)OCC(CNC(C)C)O,0.28,toliprolol,B3DB(CC0)
C(=C(Cl)Cl)Cl,0.3,trichloroethene,B3DB(CC0)
C(C(F)(F)F)(Cl)Br,0.3,halothane,B3DB(CC0)
C(Cl)(Cl)Cl,0.3,trichloromethane (chloroform),B3DB(CC0)
CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.3,22316-47-8,B3DB(CC0)
CC(Cl)(Cl)Cl,0.4,methylchloroform,B3DB(CC0)
C1C(=O)NC2=C(C=C(C=C2)Cl)N(C1=O)C3=CC=CC=C3,0.4,desmethylclobazam;          norclobazam; nordiazepam,B3DB(CC0)
OCCOCC[NH+]1CC[NH+](CC1)C(c2ccccc2)c3ccc(Cl)cc3,0.4,hydroxyzine,B3DB(CC0)
C1=CC=CC=C1,0.4,benzene,B3DB(CC0)
CC1=CC=CC=C1,0.4,toluene,B3DB(CC0)
CC1=CC=C(C=C1)C,0.4,p-xylene ,B3DB(CC0)
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,0.4,midazolam,B3DB(CC0)
C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3,0.4,phencyclidine,B3DB(CC0)
C(C(F)(F)F)(OC(F)F)Cl,0.42,isoflurane,B3DB(CC0)
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,0.44,lorazepam,B3DB(CC0)
C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,0.48,lamotrigine,B3DB(CC0)
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.5,diazepam,B3DB(CC0)
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,0.5,buspirone,B3DB(CC0)
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,0.5,1088-11-5,B3DB(CC0)
CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,0.54,pentazocine,B3DB(CC0)
CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,0.6,"3-methoxy-17-methyl-7,8-didehydro-4,5-epoxymorphinan-6-ol",B3DB(CC0)
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,0.6,fentanyl,B3DB(CC0)
CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O,0.6,codeine,B3DB(CC0)
CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,0.64,upcmld-dp067,B3DB(CC0)
CC(C)(C)N1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3,0.66,budipine,B3DB(CC0)
CC1C2=CC=CC=C2CCN1C3=NC(=NC(=C3C)C)NC4=CC=C(C=C4)F,0.68,revaprazan,B3DB(CC0)
CC(C)C1=C(C(=CC=C1)C(C)C)O,0.7,"propofol, diprivan",B3DB(CC0)
CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,0.7,tramadol,B3DB(CC0)
CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,0.7,28911-01-5,B3DB(CC0)
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,0.72,fluoxetine,B3DB(CC0)
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,0.77,loperamide(1+),B3DB(CC0)
CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,0.8,olanzapine,B3DB(CC0)
CCCCCCC,0.8,heptane,B3DB(CC0)
CCCCC,0.8,pentane,B3DB(CC0)
CCCCCC,0.8,n-hexane,B3DB(CC0)
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,0.8,imipramine,B3DB(CC0)
CCCCCC(C)C,0.86,2-methylheptane,B3DB(CC0)
COC(=O)C(C1CCCCN1)C2=CC=CC=C2,0.88,methylphenidate,B3DB(CC0)
COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,0.89,donepezil,B3DB(CC0)
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,0.9,methadone,B3DB(CC0)
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,0.9,50-48-6,B3DB(CC0)
C1CCCCC1,0.9,cyclohexane,B3DB(CC0)
CC(CC1=CC=CC=C1)NC,0.9,methamphetamine (pervertin),B3DB(CC0)
CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,0.92,s123,B3DB(CC0)
CCCCCCC(C)C,0.98,2-methyl nonane,B3DB(CC0)
CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,0.99,citalopram,B3DB(CC0)
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC4=CC=CC=C4)C)C,1.0,phenserine,B3DB(CC0)
C[NH+](C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1.06,50-53-3,B3DB(CC0)
[NH3+]CCCN1c2ccccc2CCc3ccccc13,1.1,desmethyldesipramine,B3DB(CC0)
C[NH2+]CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,1.2,2qju,B3DB(CC0)
CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,1.23,promazine,B3DB(CC0)
CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,1.3,diphenhydramine,B3DB(CC0)
CNCCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1.4,1225-64-5,B3DB(CC0)
CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,1.6,sertraline,B3DB(CC0)
